utc_timestamp,N1,N2,N3,N4
2018-01-11 15:00,-0.08359405,-0.055188577,-0.110778809,-0.019584002
2018-01-11 16:00,-0.08297619,-0.053428594,-0.111713914,-0.01747412
2018-01-11 17:00,-0.063970354,-0.048748481,-0.111028716,-0.017352138
2018-01-11 18:00,-0.050160419,-0.046681692,-0.108788877,-0.019002929
2018-01-11 19:00,-0.074525295,-0.048160317,-0.108121809,-0.020345639
2018-01-11 20:00,-0.083797066,-0.04844482,-0.106831097,-0.020616844
2018-01-11 21:00,-0.074973123,-0.048312384,-0.110163387,-0.020355925
2018-01-11 22:00,-0.064811059,-0.04736364,-0.111013817,-0.019234037
2018-01-11 23:00,-0.056998009,-0.046963412,-0.107561195,-0.018135568
2018-01-12 00:00,-0.04891577,-0.045954121,-0.103601903,-0.017557415
2018-01-12 01:00,-0.045969148,-0.04537276,-0.100856948,-0.017078288
2018-01-12 02:00,-0.042416435,-0.044798975,-0.099480368,-0.016586468
2018-01-12 03:00,-0.036945962,-0.044542015,-0.098121299,-0.015610069
2018-01-12 04:00,-0.028680858,-0.045331211,-0.096781212,-0.016380821
2018-01-12 05:00,-0.038873384,-0.04871933,-0.101068047,-0.018229377
2018-01-12 06:00,-0.065677039,-0.053196164,-0.107660301,-0.020163473
2018-01-12 07:00,-0.077073739,-0.055092176,-0.111423242,-0.021185626
2018-01-12 08:00,-0.079775703,-0.055570212,-0.112210331,-0.021338443
2018-01-12 09:00,-0.079247121,-0.056335295,-0.112402018,-0.020624764
2018-01-12 10:00,-0.076908006,-0.052522268,-0.109066426,-0.018842134
2018-01-12 11:00,-0.067917545,-0.045993157,-0.105779593,-0.018017249
2018-01-12 12:00,-0.05967445,-0.051193705,-0.107980238,-0.017795345
2018-01-12 13:00,-0.056380128,-0.054179831,-0.109291567,-0.019128369
2018-01-12 14:00,-0.063495163,-0.05370675,-0.109745765,-0.019816473
2018-01-12 15:00,-0.077103716,-0.054631155,-0.108862849,-0.019465538
2018-01-12 16:00,-0.079296824,-0.053311798,-0.108893348,-0.017799704
2018-01-12 17:00,-0.060212673,-0.048184788,-0.107737629,-0.017444003
2018-01-12 18:00,-0.046768676,-0.045781291,-0.105174916,-0.018790065
2018-01-12 19:00,-0.070624314,-0.047401775,-0.104814092,-0.020008706
2018-01-12 20:00,-0.080176681,-0.047510621,-0.104197737,-0.020350277
2018-01-12 21:00,-0.072744552,-0.047809508,-0.107328977,-0.020493367
2018-01-12 22:00,-0.063996796,-0.046821296,-0.108929662,-0.019357527
2018-01-12 23:00,-0.05562214,-0.046225386,-0.106114261,-0.018230112
2018-01-13 00:00,-0.047358275,-0.044888929,-0.102485021,-0.017733879
2018-01-13 01:00,-0.043773013,-0.044232435,-0.09923272,-0.017417163
2018-01-13 02:00,-0.040607204,-0.043695164,-0.096648273,-0.016647376
2018-01-13 03:00,-0.034639438,-0.04287172,-0.093955761,-0.015240605
2018-01-13 04:00,-0.025232716,-0.042027837,-0.089752897,-0.01489521
2018-01-13 05:00,-0.030540587,-0.042324548,-0.087930161,-0.015711826
2018-01-13 06:00,-0.051414595,-0.04523131,-0.089787351,-0.017958569
2018-01-13 07:00,-0.071310425,-0.047852147,-0.095234493,-0.019818961
2018-01-13 08:00,-0.082471622,-0.049783844,-0.099581781,-0.020764805
2018-01-13 09:00,-0.086046944,-0.051188741,-0.101436017,-0.020412714
2018-01-13 10:00,-0.084911486,-0.048034652,-0.099275022,-0.018643759
2018-01-13 11:00,-0.076095304,-0.041851511,-0.097684702,-0.01776948
2018-01-13 12:00,-0.066790829,-0.046842549,-0.099584727,-0.017265369
2018-01-13 13:00,-0.061352502,-0.049915281,-0.10117772,-0.018608631
2018-01-13 14:00,-0.063130847,-0.049460778,-0.100850305,-0.019246232
2018-01-13 15:00,-0.076428269,-0.049887423,-0.099702396,-0.019630694
2018-01-13 16:00,-0.079499529,-0.049244904,-0.102361065,-0.018354583
2018-01-13 17:00,-0.067213537,-0.045423336,-0.101798601,-0.017785172
2018-01-13 18:00,-0.056625044,-0.043278361,-0.099841588,-0.018821889
2018-01-13 19:00,-0.073213553,-0.044803664,-0.098618443,-0.019632282
2018-01-13 20:00,-0.079918673,-0.045152239,-0.097459449,-0.020220308
2018-01-13 21:00,-0.071848823,-0.046000459,-0.101204023,-0.020551508
2018-01-13 22:00,-0.063865586,-0.04578432,-0.104256548,-0.019179649
2018-01-13 23:00,-0.055652746,-0.045314343,-0.10219354,-0.018185645
2018-01-14 00:00,-0.047650538,-0.04398855,-0.098884823,-0.017691808
2018-01-14 01:00,-0.043860958,-0.043328869,-0.096041829,-0.017243902
2018-01-14 02:00,-0.040800723,-0.042481234,-0.093264963,-0.016530262
2018-01-14 03:00,-0.03482994,-0.041535585,-0.090551964,-0.015113839
2018-01-14 04:00,-0.023191599,-0.040275915,-0.085791407,-0.014405919
2018-01-14 05:00,-0.026083899,-0.039943119,-0.083265332,-0.015217818
2018-01-14 06:00,-0.044531807,-0.042519549,-0.085052965,-0.017465573
2018-01-14 07:00,-0.06667084,-0.044505256,-0.088744879,-0.019401493
2018-01-14 08:00,-0.079290644,-0.046723929,-0.093153377,-0.020336846
2018-01-14 09:00,-0.085711261,-0.048771523,-0.096347801,-0.020155644
2018-01-14 10:00,-0.085757368,-0.046062869,-0.09397389,-0.018923868
2018-01-14 11:00,-0.080649216,-0.039691622,-0.092967539,-0.017737546
2018-01-14 12:00,-0.071970083,-0.044267226,-0.093639045,-0.017381058
2018-01-14 13:00,-0.064042293,-0.047072894,-0.094745432,-0.0188298
2018-01-14 14:00,-0.068163763,-0.046340649,-0.096175672,-0.01956959
2018-01-14 15:00,-0.083409944,-0.047131433,-0.094865941,-0.020598613
2018-01-14 16:00,-0.085345767,-0.047037174,-0.096850312,-0.019607273
2018-01-14 17:00,-0.072398505,-0.044516612,-0.098967852,-0.019071404
2018-01-14 18:00,-0.061417477,-0.042923996,-0.098987358,-0.020388272
2018-01-14 19:00,-0.079247999,-0.044632512,-0.099502435,-0.021013697
2018-01-14 20:00,-0.08326403,-0.045671708,-0.098407337,-0.021296999
