timestep,N1,N2,N3,N4
2018-01-10 03:00,0.048300288,0.72161096,0.480481917,0.109764145
2018-01-10 04:00,0.04553225,0.671428961,0.458898153,0.086701312
2018-01-10 05:00,0.04992461,0.594270691,0.435232583,0.070388411
2018-01-10 06:00,0.060360082,0.510449298,0.41320993,0.062995815
2018-01-10 07:00,0.070853177,0.422634117,0.396605308,0.062470027
2018-01-10 08:00,0.075628412,0.350349191,0.373922331,0.065497304
2018-01-10 09:00,0.068892458,0.30668586,0.340329917,0.066847466
2018-01-10 10:00,0.057041285,0.276662401,0.307617434,0.065642163
2018-01-10 11:00,0.051865171,0.260056904,0.28462351,0.063726548
2018-01-10 12:00,0.051324978,0.24685609,0.282383861,0.060563666
2018-01-10 13:00,0.049736781,0.238939708,0.293694275,0.056595998
2018-01-10 14:00,0.045002662,0.238269774,0.330096602,0.050499448
2018-01-10 15:00,0.047297328,0.244905097,0.3704076,0.046148846
2018-01-10 16:00,0.044525165,0.266250324,0.374628768,0.04464119
2018-01-10 17:00,0.039075892,0.301962106,0.369331834,0.044964178
2018-01-10 18:00,0.034607086,0.345744177,0.352517047,0.046978632
2018-01-10 19:00,0.031378965,0.386027885,0.328583841,0.050476499
2018-01-10 20:00,0.029559586,0.41926692,0.299108848,0.055756514
2018-01-10 21:00,0.029739128,0.434519977,0.266963306,0.059185165
2018-01-10 22:00,0.028814665,0.440298273,0.242818079,0.061573283
2018-01-10 23:00,0.02468278,0.439866891,0.237657472,0.067113264
2018-01-11 00:00,0.02047439,0.434623995,0.241136744,0.077283107
2018-01-11 01:00,0.017768965,0.429851246,0.247030003,0.090671663
2018-01-11 02:00,0.015219297,0.428704934,0.252772548,0.108122116
2018-01-11 03:00,0.012915704,0.448188377,0.251368104,0.127361224
2018-01-11 04:00,0.010264737,0.470282367,0.243487901,0.145151175
2018-01-11 05:00,0.008986287,0.491478457,0.231839569,0.160648715
2018-01-11 06:00,0.00849836,0.515956024,0.221506758,0.170266079
2018-01-11 07:00,0.008448237,0.570890546,0.206514884,0.172492204
2018-01-11 08:00,0.00857675,0.619761007,0.184997791,0.161692893
2018-01-11 09:00,0.008811082,0.649164673,0.168241584,0.15792998
2018-01-11 10:00,0.010924853,0.663692409,0.167567332,0.155574227
2018-01-11 11:00,0.017004364,0.700540512,0.185521525,0.16203778
2018-01-11 12:00,0.025375756,0.751156103,0.223817922,0.184079887
2018-01-11 13:00,0.033109158,0.793560798,0.274456072,0.233238712
2018-01-11 14:00,0.037114488,0.840495896,0.328008268,0.28874534
2018-01-11 15:00,0.045954173,0.868938374,0.367419995,0.324099277
2018-01-11 16:00,0.053665694,0.870342932,0.380869596,0.332241519
2018-01-11 17:00,0.055839646,0.842337619,0.382482709,0.322595781
2018-01-11 18:00,0.055827977,0.847299351,0.37179072,0.304395197
2018-01-11 19:00,0.055567081,0.857915377,0.367350169,0.27986335
2018-01-11 20:00,0.05198893,0.869884504,0.375885531,0.252621991
2018-01-11 21:00,0.049527091,0.8916521,0.393411921,0.23840911
2018-01-11 22:00,0.049763087,0.879601281,0.403983833,0.23046407
2018-01-11 23:00,0.047536264,0.849746543,0.424536644,0.21545394
2018-01-12 00:00,0.044970886,0.842330115,0.441204309,0.201127527
2018-01-12 01:00,0.04300487,0.833892452,0.453452359,0.192587569
2018-01-12 02:00,0.039308291,0.868900293,0.458897365,0.194563104
2018-01-12 03:00,0.037229605,0.887907425,0.460535175,0.199312661
2018-01-12 04:00,0.038896512,0.896583611,0.469263485,0.200209775
2018-01-12 05:00,0.041469831,0.898657701,0.472848664,0.203196527
2018-01-12 06:00,0.043135081,0.89332315,0.481352069,0.204822745
2018-01-12 07:00,0.045542297,0.883851973,0.489942213,0.19826457
2018-01-12 08:00,0.047137307,0.879903317,0.482249401,0.17641112
2018-01-12 09:00,0.045947336,0.881797848,0.45706543,0.142775837
2018-01-12 10:00,0.042197429,0.878819347,0.434474217,0.12263823
2018-01-12 11:00,0.043281232,0.87177944,0.424392102,0.117516694
2018-01-12 12:00,0.048156951,0.867932409,0.418764079,0.120678394
2018-01-12 13:00,0.054421562,0.861627697,0.435899707,0.138554577
2018-01-12 14:00,0.055576388,0.854618882,0.470035209,0.160571267
2018-01-12 15:00,0.06146148,0.817208978,0.509306271,0.173232553
2018-01-12 16:00,0.074863325,0.747844855,0.528826825,0.179107617
2018-01-12 17:00,0.078680921,0.681579691,0.527984491,0.180795607
2018-01-12 18:00,0.081621238,0.614199321,0.537845974,0.180929505
2018-01-12 19:00,0.079263906,0.568503733,0.541913467,0.180058277
2018-01-12 20:00,0.075806338,0.526402833,0.533540598,0.176983515
2018-01-12 21:00,0.070416613,0.509875285,0.531221789,0.172741693
2018-01-12 22:00,0.064796519,0.523935436,0.534039609,0.170380155
2018-01-12 23:00,0.058031776,0.549975283,0.531296663,0.167309691
2018-01-13 00:00,0.05209373,0.590408369,0.532476718,0.156591777
2018-01-13 01:00,0.046953668,0.628559092,0.525237562,0.143389886
2018-01-13 02:00,0.043590257,0.650208472,0.524211506,0.143245889
2018-01-13 03:00,0.046730095,0.703954947,0.525894217,0.155199641
2018-01-13 04:00,0.054357608,0.76491051,0.534779571,0.164383416
2018-01-13 05:00,0.066273581,0.830587408,0.551105444,0.158499263
2018-01-13 06:00,0.076094326,0.870698626,0.565827468,0.136809675
2018-01-13 07:00,0.080630011,0.882422952,0.580551599,0.110014792
2018-01-13 08:00,0.072678488,0.901675105,0.59241234,0.087616569
2018-01-13 09:00,0.05950605,0.911133338,0.588472727,0.074534745
2018-01-13 10:00,0.045393583,0.920490257,0.574218523,0.068672747
2018-01-13 11:00,0.030433258,0.93057249,0.550078681,0.065478206
2018-01-13 12:00,0.019562079,0.940559193,0.508750706,0.065212935
2018-01-13 13:00,0.014243659,0.946010107,0.481963185,0.066644673
2018-01-13 14:00,0.017648917,0.94721689,0.491666854,0.066417735
2018-01-13 15:00,0.035598039,0.942931101,0.522341078,0.067327302
2018-01-13 16:00,0.059321109,0.932921316,0.552399209,0.070700195
2018-01-13 17:00,0.076553416,0.924311287,0.580139997,0.076529979
2018-01-13 18:00,0.080548266,0.920057828,0.611621165,0.082119495
2018-01-13 19:00,0.073800885,0.922872206,0.614806633,0.085656188
2018-01-13 20:00,0.064151601,0.92157491,0.588039908,0.084690629
2018-01-13 21:00,0.058888319,0.927637528,0.576175858,0.076463244
2018-01-13 22:00,0.056858312,0.927207657,0.555842364,0.069023249
2018-01-13 23:00,0.054208145,0.915023211,0.531631681,0.066388888
2018-01-14 00:00,0.050546988,0.89413757,0.497465775,0.064509577
2018-01-14 01:00,0.047595217,0.856980998,0.473404099,0.061610829
2018-01-14 02:00,0.045253099,0.838394421,0.461175183,0.060280438
2018-01-14 03:00,0.043717022,0.834244734,0.463177541,0.062594503
2018-01-14 04:00,0.042232863,0.824620103,0.472345894,0.066823398
2018-01-14 05:00,0.042699845,0.837711483,0.499941813,0.074078689
2018-01-14 06:00,0.043003067,0.896917873,0.535586144,0.086163238
2018-01-14 07:00,0.043098222,0.932400066,0.57464533,0.104473409
2018-01-14 08:00,0.039288395,0.928174478,0.606322772,0.115637083
2018-01-14 09:00,0.030292463,0.931779501,0.614178153,0.115103715
2018-01-14 10:00,0.021437186,0.94327819,0.616359162,0.109934757
2018-01-14 11:00,0.014549241,0.965940324,0.600857967,0.10466224
2018-01-14 12:00,0.01110612,0.980207383,0.555841324,0.103254214
2018-01-14 13:00,0.008646442,0.982683043,0.519666962,0.114637012
2018-01-14 14:00,0.008779875,0.980441194,0.52563828,0.138629973
2018-01-14 15:00,0.011332017,0.979210871,0.570816933,0.168892316
2018-01-14 16:00,0.01575374,0.977177067,0.632725447,0.197816916
2018-01-14 17:00,0.024984258,0.972437047,0.681392206,0.221320816
2018-01-14 18:00,0.036883896,0.963836748,0.721881707,0.240457845
2018-01-14 19:00,0.046282518,0.951134111,0.752888482,0.25887377
2018-01-14 20:00,0.053320376,0.934219511,0.76805869,0.278208121
2018-01-14 21:00,0.063694521,0.926874437,0.781391502,0.290356598
2018-01-14 22:00,0.076319253,0.929724789,0.777123354,0.296818413
2018-01-14 23:00,0.088616837,0.936004497,0.768012527,0.301733692
2018-01-15 00:00,0.100860852,0.946915433,0.769870432,0.307480757
2018-01-15 01:00,0.114247122,0.954904253,0.790177323,0.315525818
2018-01-15 02:00,0.124356772,0.957584482,0.818440084,0.327879796
2018-01-15 03:00,0.125073631,0.94830983,0.834177553,0.344628541
2018-01-15 04:00,0.12123675,0.936553033,0.840644686,0.359342738
2018-01-15 05:00,0.122606378,0.920800492,0.852194115,0.372330471
2018-01-15 06:00,0.131966972,0.893921812,0.867960104,0.386022496
2018-01-15 07:00,0.140495062,0.871293961,0.881378625,0.401014126
2018-01-15 08:00,0.124950076,0.846101442,0.890807259,0.408341531
2018-01-15 09:00,0.098706709,0.808867098,0.898380519,0.401768197
2018-01-15 10:00,0.099562064,0.786758942,0.899043083,0.397754438
2018-01-15 11:00,0.105205273,0.776079783,0.895580807,0.400187231
2018-01-15 12:00,0.1285101,0.792423206,0.893286243,0.410559056
2018-01-15 13:00,0.181198997,0.798615786,0.894149765,0.44180279
2018-01-15 14:00,0.233846416,0.789326178,0.903064985,0.492965491
2018-01-15 15:00,0.288694362,0.779901061,0.914989635,0.53955342
2018-01-15 16:00,0.321480938,0.763790795,0.928288469,0.570950763
2018-01-15 17:00,0.364086129,0.735388472,0.940035483,0.57262779
2018-01-15 18:00,0.435406997,0.698888913,0.949943304,0.578645017
2018-01-15 19:00,0.474863589,0.643215491,0.952168577,0.57822397
2018-01-15 20:00,0.51820657,0.588948151,0.954665639,0.592185
2018-01-15 21:00,0.546101221,0.560018469,0.953968802,0.623666644
2018-01-15 22:00,0.570342845,0.542188909,0.947992017,0.664344385
2018-01-15 23:00,0.596985995,0.527704332,0.926094593,0.680191184
2018-01-16 00:00,0.573135065,0.527115422,0.869771366,0.712552995
2018-01-16 01:00,0.559281093,0.53045647,0.803834237,0.742603102
2018-01-16 02:00,0.56138828,0.527474892,0.732858964,0.78107081
2018-01-16 03:00,0.566368809,0.545782484,0.7048934,0.792514415
2018-01-16 04:00,0.587157084,0.566597572,0.690015684,0.801014327
2018-01-16 05:00,0.608596998,0.595661635,0.669949518,0.810525386
2018-01-16 06:00,0.627469522,0.633426439,0.647243053,0.81279171
2018-01-16 07:00,0.648725592,0.671103405,0.625973232,0.81847878
2018-01-16 08:00,0.663101111,0.695950144,0.60541763,0.851966594
2018-01-16 09:00,0.667167456,0.714772683,0.579017494,0.873493992
2018-01-16 10:00,0.66929016,0.728204896,0.527726724,0.880002164
2018-01-16 11:00,0.697874886,0.730644386,0.485171475,0.871347891
2018-01-16 12:00,0.703940455,0.760064282,0.456870241,0.864059587
2018-01-16 13:00,0.705635396,0.794064513,0.439305703,0.866346235
2018-01-16 14:00,0.716341537,0.815859533,0.433060863,0.866857533
2018-01-16 15:00,0.696889156,0.831532329,0.421659844,0.862129515
2018-01-16 16:00,0.660760606,0.831329599,0.419888812,0.857248344
2018-01-16 17:00,0.606484047,0.823627024,0.395589277,0.852915692
2018-01-16 18:00,0.552750837,0.81949024,0.398754684,0.848747718
2018-01-16 19:00,0.529968828,0.824336209,0.400257844,0.848190269
2018-01-16 20:00,0.520862214,0.830314806,0.408625967,0.836971428
2018-01-16 21:00,0.563270606,0.828453609,0.410958215,0.825203785
2018-01-16 22:00,0.626485271,0.827688228,0.406682347,0.824218912
2018-01-16 23:00,0.673331062,0.818237854,0.397462792,0.832483413
2018-01-17 00:00,0.703797291,0.793798135,0.393728012,0.841784558
2018-01-17 01:00,0.73109441,0.772476822,0.397435807,0.856506699
2018-01-17 02:00,0.75841322,0.737409162,0.390137971,0.857346863
2018-01-17 03:00,0.747823318,0.707530421,0.374766971,0.841357055
2018-01-17 04:00,0.73532166,0.691415823,0.348005566,0.815292717
2018-01-17 05:00,0.730550939,0.683006401,0.320193008,0.790968269
2018-01-17 06:00,0.706015456,0.665900636,0.29692036,0.766039415
2018-01-17 07:00,0.725755954,0.643439254,0.2888948,0.719865365
2018-01-17 08:00,0.770608842,0.645232376,0.286088237,0.688130558
2018-01-17 09:00,0.739612568,0.609934087,0.279824345,0.672626391
2018-01-17 10:00,0.724282643,0.531462581,0.282445366,0.634663203
2018-01-17 11:00,0.735729673,0.469674686,0.282007841,0.603707205
2018-01-17 12:00,0.727952415,0.409897977,0.287732984,0.572552386
2018-01-17 13:00,0.7029136,0.36119697,0.306625367,0.563213628
